sample_id,cluster,env_biome,group_biome,env_feature,env_material,empo_1,empo_2,empo_3,envo_biome_0,envo_biome_1,envo_biome_2,country,latitude_deg,longitude_deg,depth_m,elevation_m,adiv_observed_otus,adiv_chao1,adiv_shannon,adiv_faith_pd,temperature_deg_c,ph,salinity_psu,phosphate_umol_per_l,ammonium_umol_per_l,nitrate_umol_per_l
864.5.CON.addV.noG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1664,546,1008.37113402062,5.2753293297751,43.251882767014,NA,NA,NA,NA,0,33
864.5.CON.addV.noG.noW.B.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1664,311,541.714285714286,3.46061363969726,29.656834222198,NA,NA,NA,NA,0,33
864.5.OTC.addV.addG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1664,385,604.725,4.74268603785936,34.234795591419,NA,NA,NA,NA,1.4,6
864.5.OTC.addV.noG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1664,293,478.01724137931,4.67773502014953,25.9751669876735,NA,NA,NA,NA,6.7,27
864.6.C.addG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,658,1217.54918032787,5.66421898259844,59.335129766378,NA,NA,NA,NA,0.8,16.4
864.6.C.addG.noV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,848,1818.79136690647,6.31476442340745,72.398388550259,NA,NA,NA,NA,NA,NA
864.6.C.noG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,564,1254.31111111111,4.7915953174114,49.718610091809,NA,NA,NA,NA,0,2
864.6.C.noG.noV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,894,2073.86029411765,6.22011460343541,74.5721537103095,NA,NA,NA,NA,1.4,65.2
864.6.CON.addV.addG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,866,1524.19496855346,6.97669715004879,64.335421135034,NA,NA,NA,NA,0,4
864.6.CON.addV.addG.noW.B.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,552,1089.5,5.87584912089246,56.9986549289942,NA,NA,NA,NA,0,4
864.6.CON.addV.noG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,239,387.166666666667,2.65121158287696,24.2790438830985,NA,NA,NA,NA,0,22
864.6.CON.addV.noG.noW.B.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,763,1522.54918032787,6.45516601678344,73.8466550199171,NA,NA,NA,NA,0,22
864.6.OTC.addG.addV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,891,2150.0157480315,5.6223131957668,77.343519380803,NA,NA,NA,NA,2.8,3.8
864.6.OTC.addG.noV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,763,1685.54545454545,5.88251833119984,65.946774288663,NA,NA,NA,NA,NA,NA
864.6.OTC.addV.addG.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,358,581.228915662651,3.54297141770892,32.4268832469145,NA,NA,NA,NA,2.7,6
864.6.OTC.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,470,1028,4.29504874299801,43.416274367736,NA,NA,NA,NA,4.1,9
864.6.OTC.noG.addV.2010a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,612,1347.69306930693,4.68899022979176,53.815854711636,NA,NA,NA,NA,0.4,8.2
864.6.OTC.noG.noV.2010a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1674,996,2021.55882352941,6.90907511287372,83.688515479627,NA,NA,NA,NA,0,47
864.7.CON.addV.addG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1678,510,1005.06896551724,4.62855736227915,41.8179776566805,NA,NA,NA,NA,0,19
864.7.CON.addV.addG.noW.B.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1678,609,1601.57692307692,5.69362445854242,58.371764525444,NA,NA,NA,NA,0,19
864.7.CON.addV.noG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1678,460,1231.15789473684,4.667353478211,37.7548214133695,NA,NA,NA,NA,1,3
864.7.CON.addV.noG.noW.B.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1678,291,617.153846153846,4.71859515640875,34.380139665661,NA,NA,NA,NA,1,3
864.7.OTC.addV.addG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1678,828,1608,7.06575643004278,75.5356599438288,NA,NA,NA,NA,1.6,5
864.7.OTC.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1678,525,1042.08,6.4054784318336,50.9785280656016,NA,NA,NA,NA,0,NA
864.8.CON.addV.addG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1676,517,1056.22972972973,4.72665656009254,40.3605366175775,NA,NA,NA,NA,3.5,3
864.8.CON.addV.addG.noW.B.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1676,605,1076.14851485149,6.13395774790727,58.0747099438722,NA,NA,NA,NA,3.5,3
864.8.CON.addV.noG.noW.A.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1676,537,1132.12345679012,4.95745278182307,42.6872475570205,NA,NA,NA,NA,7.3,7
864.8.CON.addV.noG.noW.B.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1676,520,961.604395604396,6.21343684442357,54.7469101027293,NA,NA,NA,NA,7.3,7
864.8.OTC.addV.addG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1676,459,1163.1935483871,4.3990826700519,49.3779816100921,NA,NA,NA,NA,4,11
864.8.OTC.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1676,495,800.046728971963,4.87356214211612,53.2411888232196,NA,NA,NA,NA,2.7,4
864.9.CON.addV.noG.addW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1741,448,885.272727272727,4.92121620690292,42.9204989594611,NA,NA,NA,NA,0,29
864.9.CON.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1741,458,920.80487804878,4.53194899604645,43.422974645585,NA,NA,NA,NA,0.7,15
864.9.CON.addV.noW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1741,537,1031.03260869565,4.96078457383505,42.366925893398,NA,NA,NA,NA,0.7,15
864.9.OTC.addV.noG.addW.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1741,243,557.357142857143,3.11112461508123,27.7032858136806,NA,NA,NA,NA,1.5,11
864.9.OTC.addV.noG.noW.lane2.NoIndex,4,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1741,489,956.279069767442,5.41554778814765,43.1850763958265,NA,NA,NA,NA,1.7,7
864.CON.addppt.12.2009b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1746,1382,2575.03543307087,8.88969023359863,103.507979855446,NA,NA,NA,NA,12.2,13.8
864.CON.addppt.13.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1746,1339,2523.35897435897,8.80229375650463,98.3203251132545,NA,NA,NA,NA,18,18.6
864.CON.addppt.15.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1752,1333,2531.64372469636,8.74589369826883,104.30421629465,NA,NA,NA,NA,6.2,9.4
864.CON.noppt.12.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1746,1418,2649.83794466403,9.07721388520283,109.46420893437,NA,NA,NA,NA,6.4,19.5
864.CON.noppt.13.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1746,1392,2891.24770642202,9.01592304337588,105.577072883255,NA,NA,NA,NA,8.8,12
864.CON.noppt.15.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1752,1372,2649.4375,9.06872054078349,102.889936861022,NA,NA,NA,NA,11.4,10.6
864.CON.R.2.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1663,1250,2490.40758293839,8.43608577367835,102.000492950585,NA,NA,NA,NA,NA,NA
864.CON.R.4.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1671,1201,2350.87939698492,8.54778248338358,91.987877012792,NA,NA,NA,NA,NA,NA
864.CON.R.6.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1674,1164,2442.62874251497,8.48853200629387,98.0652125974081,NA,NA,NA,NA,NA,NA
864.CON.V.2.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1663,1219,2460.640625,8.51792015765087,90.619752635634,NA,NA,NA,NA,7.9,5.6
864.CON.V.4.2009a.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1671,988,1787.09947643979,6.57766901900066,79.1436800134941,NA,NA,NA,NA,8.2,11.2
864.CON.V.6.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1674,1225,2615.93442622951,8.5088520879841,97.2740998902231,NA,NA,NA,NA,11,20.3
864.LFSF3.OTC.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1699,1224,2285.75454545454,8.38787798786189,98.633823022733,NA,NA,NA,NA,NA,NA
864.LFSF3control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1699,1251,2319.7962962963,8.57064768242127,94.117487052832,NA,NA,NA,NA,NA,NA
864.LSFS.OTC.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1695,1355,2395.21739130435,8.97037580322236,104.694032792003,NA,NA,NA,NA,NA,NA
864.LSFS1.OTC.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1686,1343,2438.18987341772,9.01184854225927,101.792143621216,NA,NA,NA,NA,NA,NA
864.LSFS1control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1686,1290,2374.22666666667,8.88745462714456,98.352835616699,NA,NA,NA,NA,NA,NA
864.LSFS2control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1695,1318,2313.71836734694,9.05416075421277,98.000765139207,NA,NA,NA,NA,NA,NA
864.LSFS4.OTC.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1717,1241,2259.52678571429,8.78402592047843,93.7592731279911,NA,NA,NA,NA,NA,NA
864.LSFS4control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1717,1212,2501.12903225806,8.59803421569558,92.728434614806,NA,NA,NA,NA,NA,NA
864.NFS002.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1741,1082,1788.75531914894,8.61075027123072,82.2207905560221,NA,NA,NA,NA,NA,NA
864.NFS002control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1741,1210,2366.75531914894,8.81063492158732,92.662456645717,NA,NA,NA,NA,NA,NA
864.NFS004.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1717,1060,1956.29518072289,8.48035118869443,82.858686959439,NA,NA,NA,NA,NA,NA
864.NFS004control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1717,1337,2606.64593301435,9.04745970573014,100.960370685912,NA,NA,NA,NA,NA,NA
864.NFS1.2010.OTC.ET.b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1732,692,1313.76229508197,5.507707752727,56.633967701193,NA,NA,NA,NA,NA,NA
864.NFS1.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1690,1113,1977.05291005291,8.53176474868934,82.6687611046241,NA,NA,NA,NA,NA,NA
864.NFS1control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1690,1098,2022.63068181818,8.59675159223385,88.94382172005,NA,NA,NA,NA,NA,NA
864.NFS2.2010.OTC.ET.b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1721,652,1213.5641025641,5.20000056644438,51.4437898474815,NA,NA,NA,NA,NA,NA
864.NFS3.2010.OTC.ET.b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1720,634,1280.62857142857,5.83884850473242,52.3949479825555,NA,NA,NA,NA,NA,NA
864.NFS3.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1713,1352,2524.89333333333,9.1760834734746,106.557431331354,NA,NA,NA,NA,NA,NA
864.NFS3control.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1713,1343,2689.04347826087,9.01678477469494,108.591259637297,NA,NA,NA,NA,NA,NA
864.NFS4.2010.OTC.ET.b.lane2.NoIndex,3,montane grassland biome,GRASSLAND_SHRUBLAND,forest soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.05,1717,704,1452.61607142857,5.53027293543644,54.665575798529,NA,NA,NA,NA,NA,NA
864.OSC.2.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1663,1190,2069.03301886792,8.77461697297187,95.468910002887,NA,NA,NA,NA,8.4,4.4
864.OSC.4.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1671,1219,2343.50471698113,8.33011281311895,99.689877669215,NA,NA,NA,NA,20,9
864.OSC.6.2009a.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1674,1253,2220.90625,8.88927325918581,95.9130564369681,NA,NA,NA,NA,9.2,13.4
864.OTC.addppt.12.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1746,1314,2391.19313304721,8.98990082390062,94.711021169126,NA,NA,NA,NA,8.4,14.8
864.OTC.addppt.13.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1746,1368,2620.46835443038,9.01735081784373,103.748041383992,NA,NA,NA,NA,9,15.2
864.OTC.addppt.15.2009b.lane2.NoIndex,5,montane grassland biome,GRASSLAND_SHRUBLAND,steppe soil,soil,Free-living,Non-saline,Soil (non-saline),biome,terrestrial biome,grassland biome,GAZ:Mongolia,51.024,100.772,0.1,1752,1318,2430.31196581197,8.87098721236593,104.133208875561,NA,NA,NA,NA,9.4,12.8
