sample_id,cluster,env_biome,group_biome,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PCoA_Axis1,PCoA_Axis2,PCoA_Axis3,PCoA_Axis4,PCoA_Axis5,PCoA_Axis6,PCoA_Axis7,PCoA_Axis8,PCoA_Axis9,PCoA_Axis10,tSNE1,tSNE2
678.T.RFLP.Sample.601,20,marine biome,AQUATIC_MARINE,47.3973,30.6,1.3406,9.0546,1.379,4.5236,2.0087,0.2458,4.1025,3.7799,-47.3973,-30.6,1.3406,-9.0546,1.379,-4.5236,-2.0087,-0.2458,-4.1025,3.7799,-3.7498,-35.2137
678.T.RFLP.Sample.605,20,marine biome,AQUATIC_MARINE,48.8804,33.0283,1.1283,9.8605,0.1472,5.1327,0.9498,7.5729,3.9768,4.3194,-48.8804,-33.0283,1.1283,-9.8605,0.1472,-5.1327,-0.9498,-7.5729,-3.9768,4.3194,-4.4553,-37.914
678.T.RFLP.Sample.606,20,marine biome,AQUATIC_MARINE,47.8876,24.7357,-0.4418,7.8458,0.2599,5.1374,1.0872,13.7069,2.211,3.8797,-47.8876,-24.7357,-0.4418,-7.8458,0.2599,-5.1374,-1.0872,-13.7069,-2.211,3.8797,-7.6825,-34.4795
678.T.RFLP.Sample.610,20,marine biome,AQUATIC_MARINE,48.3191,31.8375,2.2084,9.2665,1.2699,3.5577,1.7592,-1.5529,4.6878,3.6223,-48.3191,-31.8375,2.2084,-9.2665,1.2699,-3.5577,-1.7592,1.5529,-4.6878,3.6223,-3.6173,-35.6709
678.T.RFLP.Sample.618,20,marine biome,AQUATIC_MARINE,48.7912,21.4448,-1.664,5.4964,-2.13,2.8633,0.2338,13.5565,-1.0581,0.8418,-48.7912,-21.4448,-1.664,-5.4964,-2.13,-2.8633,-0.2338,-13.5565,1.0581,0.8418,-12.7713,-33.093
678.T.RFLP.Sample.619,20,marine biome,AQUATIC_MARINE,49.9306,31.0621,1.0478,9.8612,-0.8195,5.3565,0.5769,12.4302,2.088,3.9919,-49.9306,-31.0621,1.0478,-9.8612,-0.8195,-5.3565,-0.5769,-12.4302,-2.088,3.9919,-7.8631,-36.3181
678.T.RFLP.Sample.627,20,marine biome,AQUATIC_MARINE,46.972,6.4008,-2.7168,1.5613,2.4243,1.053,1.672,8.2434,-2.1238,0.288,-46.972,-6.4008,-2.7168,-1.5613,2.4243,-1.053,-1.672,-8.2434,2.1238,0.288,-7.29,-30.5606
678.T.RFLP.Sample.629,20,marine biome,AQUATIC_MARINE,49.9444,31.8554,1.6847,9.8703,0.1507,4.8555,0.9574,9.4893,3.3975,4.1134,-49.9444,-31.8554,1.6847,-9.8703,0.1507,-4.8555,-0.9574,-9.4893,-3.3975,4.1134,-7.2987,-36.7603
678.T.RFLP.Sample.630,20,marine biome,AQUATIC_MARINE,48.1855,10.2882,-1.8358,3.9008,2.825,0.9158,2.283,3.8262,-0.497,0.2175,-48.1855,-10.2882,-1.8358,-3.9008,2.825,-0.9158,-2.283,-3.8262,0.497,0.2175,-6.6719,-30.403
678.T.RFLP.Sample.631,20,marine biome,AQUATIC_MARINE,49.3993,31.9272,2.1145,9.8148,0.5108,5.0463,1.4593,5.2463,4.1087,4.2232,-49.3993,-31.9272,2.1145,-9.8148,0.5108,-5.0463,-1.4593,-5.2463,-4.1087,4.2232,-6.744,-37.0059
678.T.RFLP.Sample.632,20,marine biome,AQUATIC_MARINE,46.9957,18.6248,1.5689,4.9046,2.7186,0.7326,2.5943,-7.8325,1.9191,-0.2109,-46.9957,-18.6248,1.5689,-4.9046,2.7186,-0.7326,-2.5943,7.8325,-1.9191,-0.2109,-4.7899,-29.549
678.T.RFLP.Sample.633,20,marine biome,AQUATIC_MARINE,49.3342,28.6328,1.0069,8.4874,-0.8842,2.9089,0.7417,4.9168,2.3488,1.2263,-49.3342,-28.6328,1.0069,-8.4874,-0.8842,-2.9089,-0.7417,-4.9168,-2.3488,1.2263,-9.6727,-34.6857
678.T.RFLP.Sample.635,20,marine biome,AQUATIC_MARINE,50.0925,25.122,-0.3905,8.7511,-0.9712,4.8814,0.9664,13.9768,1.0963,2.8327,-50.0925,-25.122,-0.3905,-8.7511,-0.9712,-4.8814,-0.9664,-13.9768,-1.0963,2.8327,-8.275,-35.6897
678.T.RFLP.Sample.636,20,marine biome,AQUATIC_MARINE,49.0277,25.0318,-0.1876,7.2485,-1.6653,2.8528,0.8136,8.7914,0.6861,1.7567,-49.0277,-25.0318,-0.1876,-7.2485,-1.6653,-2.8528,-0.8136,-8.7914,-0.6861,1.7567,-9.8811,-34.5615
678.T.RFLP.Sample.641,20,marine biome,AQUATIC_MARINE,49.5943,25.3121,-0.2391,7.8404,-0.0672,4.4394,0.8001,12.5998,1.0758,3.1447,-49.5943,-25.3121,-0.2391,-7.8404,-0.0672,-4.4394,-0.8001,-12.5998,-1.0758,3.1447,-8.1292,-35.7026
678.T.RFLP.Sample.642,20,marine biome,AQUATIC_MARINE,49.6441,35.9941,2.401,11.6725,-0.4816,5.8782,1.0683,6.4435,4.5231,4.2181,-49.6441,-35.9941,2.401,-11.6725,-0.4816,-5.8782,-1.0683,-6.4435,-4.5231,4.2181,-6.6526,-37.2909
678.T.RFLP.Sample.653,20,marine biome,AQUATIC_MARINE,46.8238,23.9712,-0.7195,4.41,-5.7129,4.0129,-1.828,17.7977,-3.9308,-1.1998,-46.8238,-23.9712,-0.7195,-4.41,-5.7129,-4.0129,1.828,-17.7977,3.9308,-1.1998,-16.5489,-33.7112
678.T.RFLP.Sample.654,20,marine biome,AQUATIC_MARINE,46.3393,16.5967,-2.2086,1.6817,-3.8291,3.0004,-1.1086,15.2828,-4.002,-1.7121,-46.3393,-16.5967,-2.2086,-1.6817,-3.8291,-3.0004,1.1086,-15.2828,4.002,-1.7121,-15.4942,-32.2051
678.T.RFLP.Sample.655,20,marine biome,AQUATIC_MARINE,46.8871,15.5604,-1.1363,4.1347,1.8888,1.401,2.4428,1.1161,0.4825,0.2409,-46.8871,-15.5604,-1.1363,-4.1347,1.8888,-1.401,-2.4428,-1.1161,-0.4825,0.2409,-5.8305,-30.2093
678.T.RFLP.Sample.661,20,marine biome,AQUATIC_MARINE,48.258,35.027,2.1857,9.4173,-1.6941,4.7549,0.4533,6.2293,3.6927,2.7169,-48.258,-35.027,2.1857,-9.4173,-1.6941,-4.7549,-0.4533,-6.2293,-3.6927,2.7169,-6.5903,-36.7728
678.T.RFLP.Sample.668,20,marine biome,AQUATIC_MARINE,49.782,24.4116,0.0096,7.9853,0.7466,3.5033,1.7622,10.0444,1.6644,2.9266,-49.782,-24.4116,0.0096,-7.9853,0.7466,-3.5033,-1.7622,-10.0444,-1.6644,2.9266,-7.9335,-35.842
678.T.RFLP.Sample.671,20,marine biome,AQUATIC_MARINE,48.8584,14.94,-1.3645,4.658,0.5043,1.1818,1.1157,8.2718,-0.5465,0.2579,-48.8584,-14.94,-1.3645,-4.658,0.5043,-1.1818,-1.1157,-8.2718,0.5465,0.2579,-7.9212,-31.1935
678.T.RFLP.Sample.675,20,marine biome,AQUATIC_MARINE,48.2105,16.3512,-1.8147,3.0049,-2.3858,1.8495,0.0973,10.8912,-3.3631,-1.6039,-48.2105,-16.3512,-1.8147,-3.0049,-2.3858,-1.8495,-0.0973,-10.8912,3.3631,-1.6039,-13.893,-33.0537
678.T.RFLP.Sample.690,20,marine biome,AQUATIC_MARINE,47.8115,11.3892,-2.7961,1.9264,-1.5596,2.5265,0.352,16.7422,-4.0477,-0.7592,-47.8115,-11.3892,-2.7961,-1.9264,-1.5596,-2.5265,-0.352,-16.7422,4.0477,-0.7592,-13.9188,-31.9462
678.T.RFLP.Sample.697,20,marine biome,AQUATIC_MARINE,48.1646,20.2959,-1.2884,4.8465,-2.1118,2.3195,0.2306,10.7819,-2.2083,-0.7967,-48.1646,-20.2959,-1.2884,-4.8465,-2.1118,-2.3195,-0.2306,-10.7819,2.2083,-0.7967,-13.3692,-33.8533
678.T.RFLP.Sample.698,20,marine biome,AQUATIC_MARINE,48.4311,21.5288,-1.7641,5.0803,-3.4203,2.3123,-0.14,13.2099,-2.8937,-0.6685,-48.4311,-21.5288,-1.7641,-5.0803,-3.4203,-2.3123,0.14,-13.2099,2.8937,-0.6685,-14.1685,-33.942
678.T.RFLP.Sample.704,20,marine biome,AQUATIC_MARINE,48.3543,27.2735,0.8884,6.7517,-2.7644,1.618,-0.5252,2.3746,0.543,-1.1432,-48.3543,-27.2735,0.8884,-6.7517,-2.7644,-1.618,0.5252,-2.3746,-0.543,-1.1432,-12.2092,-34.4966
678.T.RFLP.Sample.713,20,marine biome,AQUATIC_MARINE,47.98,14.9236,-1.01,5.1398,2.1272,0.4746,2.6131,-2.5233,-0.0333,0.0653,-47.98,-14.9236,-1.01,-5.1398,2.1272,-0.4746,-2.6131,2.5233,0.0333,0.0653,-5.46,-30.244
678.T.RFLP.Sample.714,20,marine biome,AQUATIC_MARINE,47.649,13.9778,-1.5152,4.2129,1.7193,0.5834,2.5651,0.0085,-0.4064,0.134,-47.649,-13.9778,-1.5152,-4.2129,1.7193,-0.5834,-2.5651,-0.0085,0.4064,0.134,-5.8963,-30.3767
